,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed,Predictions
517,lsu,3261,3,utah,3428,5,0.7006309
518,lsu,3261,3,oklahoma,3328,5,0.7006309
519,lsu,3261,3,tennessee,3397,6,0.7006309
520,lsu,3261,3,nebraska,3304,6,0.7006309
521,lsu,3261,3,syracuse,3393,6,0.7006309
522,lsu,3261,3,louisville,3257,6,0.7006309
523,lsu,3261,3,duke,3181,7,0.7006309
524,lsu,3261,3,ole miss,3279,7,0.7006309
525,lsu,3261,3,creighton,3166,7,0.7006309
526,lsu,3261,3,iowa state,3235,7,0.7006309
527,lsu,3261,3,kansas,3242,8,0.7006309
528,lsu,3261,3,alabama,3104,8,0.7006309
529,lsu,3261,3,north carolina,3314,8,0.7006309
530,lsu,3261,3,west virginia,3452,8,0.7006309
531,lsu,3261,3,michigan,3276,9,0.77847666
532,lsu,3261,3,florida state,3199,9,0.77847666
533,lsu,3261,3,michigan state,3277,9,0.70661926
534,lsu,3261,3,princeton,3343,9,0.77847666
535,lsu,3261,3,richmond,3350,10,0.77847666
536,lsu,3261,3,marquette,3266,10,0.70661926
537,lsu,3261,3,unlv,3424,10,0.77847666
538,lsu,3261,3,maryland,3268,10,0.70661926
539,lsu,3261,3,middle tennessee,3292,11,0.77847666
540,lsu,3261,3,texas a&m,3401,11,0.77847666
541,lsu,3261,3,green bay,3453,11,0.70661926
542,lsu,3261,3,auburn,3120,11,0.77847666
543,lsu,3261,3,arizona,3112,11,0.77847666
544,lsu,3261,3,florida gulf coast,3195,12,0.8100989
545,lsu,3261,3,south dakota state,3355,12,0.8100989
546,lsu,3261,3,columbia,3162,12,0.74514097
547,lsu,3261,3,vanderbilt,3435,12,0.8100989
548,lsu,3261,3,drake,3179,12,0.74514097
549,lsu,3261,3,portland,3339,13,0.8100989
550,lsu,3261,3,fairfield,3193,13,0.74514097
551,lsu,3261,3,marshall,3267,13,0.8100989
552,lsu,3261,3,uc irvine,3414,13,0.8100989
553,lsu,3261,3,chattanooga,3151,14,0.8100989
554,lsu,3261,3,jackson state,3238,14,0.8100989
555,lsu,3261,3,rice,3349,14,0.8100989
556,lsu,3261,3,eastern washington,3186,14,0.8100989
557,lsu,3261,3,maine,3263,15,0.8100989
558,lsu,3261,3,california baptist,3465,15,0.74514097
559,lsu,3261,3,kent state,3245,15,0.8100989
560,lsu,3261,3,norfolk state,3313,15,0.8100989
561,lsu,3261,3,sacred heart,3357,16,0.8100989
562,lsu,3261,3,holy cross,3221,16,0.8100989
563,lsu,3261,3,presbyterian,3342,16,0.8100989
564,lsu,3261,3,drexel,3180,16,0.8100989
565,lsu,3261,3,ut martin,3404,16,0.8100989
566,lsu,3261,3,a&m-corpus christi,3394,16,0.8100989
567,uconn,3163,3,nc state,3301,3,0.60253185
568,uconn,3163,3,oregon state,3333,3,0.60253185
569,uconn,3163,3,virginia tech,3439,4,0.6967604
570,uconn,3163,3,kansas state,3243,4,0.6967604
571,uconn,3163,3,indiana,3231,4,0.6967604
572,uconn,3163,3,gonzaga,3211,4,0.6806291
573,uconn,3163,3,baylor,3124,5,0.7251335
574,uconn,3163,3,colorado,3160,5,0.7251335
575,uconn,3163,3,utah,3428,5,0.7251335
576,uconn,3163,3,oklahoma,3328,5,0.7251335
577,uconn,3163,3,tennessee,3397,6,0.7251335
578,uconn,3163,3,nebraska,3304,6,0.7251335
579,uconn,3163,3,syracuse,3393,6,0.7251335
580,uconn,3163,3,louisville,3257,6,0.7251335
581,uconn,3163,3,duke,3181,7,0.7251335
582,uconn,3163,3,ole miss,3279,7,0.7251335
583,uconn,3163,3,creighton,3166,7,0.7251335
584,uconn,3163,3,iowa state,3235,7,0.7251335
585,uconn,3163,3,kansas,3242,8,0.7251335
586,uconn,3163,3,alabama,3104,8,0.7251335
587,uconn,3163,3,north carolina,3314,8,0.7251335
588,uconn,3163,3,west virginia,3452,8,0.7251335
589,uconn,3163,3,michigan,3276,9,0.78075445
590,uconn,3163,3,florida state,3199,9,0.78075445
591,uconn,3163,3,michigan state,3277,9,0.70936006
592,uconn,3163,3,princeton,3343,9,0.78075445
593,uconn,3163,3,richmond,3350,10,0.78075445
594,uconn,3163,3,marquette,3266,10,0.70936006
595,uconn,3163,3,unlv,3424,10,0.78075445
596,uconn,3163,3,maryland,3268,10,0.70936006
597,uconn,3163,3,middle tennessee,3292,11,0.78075445
598,uconn,3163,3,texas a&m,3401,11,0.78075445
599,uconn,3163,3,green bay,3453,11,0.70936006
600,uconn,3163,3,auburn,3120,11,0.78075445
601,uconn,3163,3,arizona,3112,11,0.78075445
602,uconn,3163,3,florida gulf coast,3195,12,0.8100989
603,uconn,3163,3,south dakota state,3355,12,0.8100989
604,uconn,3163,3,columbia,3162,12,0.74514097
605,uconn,3163,3,vanderbilt,3435,12,0.8100989
606,uconn,3163,3,drake,3179,12,0.74514097
607,uconn,3163,3,portland,3339,13,0.8100989
608,uconn,3163,3,fairfield,3193,13,0.74514097
609,uconn,3163,3,marshall,3267,13,0.8100989
610,uconn,3163,3,uc irvine,3414,13,0.8100989
611,uconn,3163,3,chattanooga,3151,14,0.8100989
612,uconn,3163,3,jackson state,3238,14,0.8100989
613,uconn,3163,3,rice,3349,14,0.8100989
614,uconn,3163,3,eastern washington,3186,14,0.8100989
615,uconn,3163,3,maine,3263,15,0.8100989
616,uconn,3163,3,california baptist,3465,15,0.74514097
617,uconn,3163,3,kent state,3245,15,0.8100989
618,uconn,3163,3,norfolk state,3313,15,0.8100989
619,uconn,3163,3,sacred heart,3357,16,0.8100989
620,uconn,3163,3,holy cross,3221,16,0.8100989
621,uconn,3163,3,presbyterian,3342,16,0.8100989
622,uconn,3163,3,drexel,3180,16,0.8100989
623,uconn,3163,3,ut martin,3404,16,0.8100989
624,uconn,3163,3,a&m-corpus christi,3394,16,0.8100989
625,nc state,3301,3,oregon state,3333,3,0.5004218
626,nc state,3301,3,virginia tech,3439,4,0.55855155
627,nc state,3301,3,kansas state,3243,4,0.55855155
628,nc state,3301,3,indiana,3231,4,0.55855155
629,nc state,3301,3,gonzaga,3211,4,0.5399228
630,nc state,3301,3,baylor,3124,5,0.5657003
631,nc state,3301,3,colorado,3160,5,0.5657003
632,nc state,3301,3,utah,3428,5,0.5657003
633,nc state,3301,3,oklahoma,3328,5,0.5657003
634,nc state,3301,3,tennessee,3397,6,0.5657003
635,nc state,3301,3,nebraska,3304,6,0.5657003
636,nc state,3301,3,syracuse,3393,6,0.5657003
637,nc state,3301,3,louisville,3257,6,0.5657003
638,nc state,3301,3,duke,3181,7,0.5657003
639,nc state,3301,3,ole miss,3279,7,0.5657003
640,nc state,3301,3,creighton,3166,7,0.5657003
641,nc state,3301,3,iowa state,3235,7,0.5657003
642,nc state,3301,3,kansas,3242,8,0.5657003
643,nc state,3301,3,alabama,3104,8,0.5657003
644,nc state,3301,3,north carolina,3314,8,0.5657003
645,nc state,3301,3,west virginia,3452,8,0.5657003
646,nc state,3301,3,michigan,3276,9,0.7058145
647,nc state,3301,3,florida state,3199,9,0.7058145
648,nc state,3301,3,michigan state,3277,9,0.6218367
649,nc state,3301,3,princeton,3343,9,0.7058145
650,nc state,3301,3,richmond,3350,10,0.7058145
651,nc state,3301,3,marquette,3266,10,0.6218367
652,nc state,3301,3,unlv,3424,10,0.7058145
653,nc state,3301,3,maryland,3268,10,0.6218367
654,nc state,3301,3,middle tennessee,3292,11,0.7058145
655,nc state,3301,3,texas a&m,3401,11,0.7058145
656,nc state,3301,3,green bay,3453,11,0.6218367
657,nc state,3301,3,auburn,3120,11,0.7058145
658,nc state,3301,3,arizona,3112,11,0.7058145
659,nc state,3301,3,florida gulf coast,3195,12,0.8100989
660,nc state,3301,3,south dakota state,3355,12,0.8100989
661,nc state,3301,3,columbia,3162,12,0.74514097
662,nc state,3301,3,vanderbilt,3435,12,0.8100989
663,nc state,3301,3,drake,3179,12,0.74514097
664,nc state,3301,3,portland,3339,13,0.8100989
665,nc state,3301,3,fairfield,3193,13,0.74514097
666,nc state,3301,3,marshall,3267,13,0.8100989
667,nc state,3301,3,uc irvine,3414,13,0.8100989
668,nc state,3301,3,chattanooga,3151,14,0.8100989
669,nc state,3301,3,jackson state,3238,14,0.8100989
670,nc state,3301,3,rice,3349,14,0.8100989
671,nc state,3301,3,eastern washington,3186,14,0.8100989
672,nc state,3301,3,maine,3263,15,0.8100989
673,nc state,3301,3,california baptist,3465,15,0.74514097
674,nc state,3301,3,kent state,3245,15,0.8100989
675,nc state,3301,3,norfolk state,3313,15,0.8100989
676,nc state,3301,3,sacred heart,3357,16,0.8100989
677,nc state,3301,3,holy cross,3221,16,0.8100989
678,nc state,3301,3,presbyterian,3342,16,0.8100989
679,nc state,3301,3,drexel,3180,16,0.8100989
680,nc state,3301,3,ut martin,3404,16,0.8100989
681,nc state,3301,3,a&m-corpus christi,3394,16,0.8100989
682,oregon state,3333,3,virginia tech,3439,4,0.55855155
683,oregon state,3333,3,kansas state,3243,4,0.55855155
684,oregon state,3333,3,indiana,3231,4,0.55855155
685,oregon state,3333,3,gonzaga,3211,4,0.5399228
686,oregon state,3333,3,baylor,3124,5,0.5657003
687,oregon state,3333,3,colorado,3160,5,0.5657003
688,oregon state,3333,3,utah,3428,5,0.5657003
689,oregon state,3333,3,oklahoma,3328,5,0.5657003
690,oregon state,3333,3,tennessee,3397,6,0.5657003
691,oregon state,3333,3,nebraska,3304,6,0.5657003
692,oregon state,3333,3,syracuse,3393,6,0.5657003
693,oregon state,3333,3,louisville,3257,6,0.5657003
694,oregon state,3333,3,duke,3181,7,0.5657003
695,oregon state,3333,3,ole miss,3279,7,0.5657003
696,oregon state,3333,3,creighton,3166,7,0.5657003
697,oregon state,3333,3,iowa state,3235,7,0.5657003
698,oregon state,3333,3,kansas,3242,8,0.5657003
699,oregon state,3333,3,alabama,3104,8,0.5657003
700,oregon state,3333,3,north carolina,3314,8,0.5657003
701,oregon state,3333,3,west virginia,3452,8,0.5657003
702,oregon state,3333,3,michigan,3276,9,0.7058145
703,oregon state,3333,3,florida state,3199,9,0.7058145
704,oregon state,3333,3,michigan state,3277,9,0.6218367
705,oregon state,3333,3,princeton,3343,9,0.7058145
706,oregon state,3333,3,richmond,3350,10,0.7058145
707,oregon state,3333,3,marquette,3266,10,0.6218367
708,oregon state,3333,3,unlv,3424,10,0.7058145
709,oregon state,3333,3,maryland,3268,10,0.6218367
710,oregon state,3333,3,middle tennessee,3292,11,0.7058145
711,oregon state,3333,3,texas a&m,3401,11,0.7058145
712,oregon state,3333,3,green bay,3453,11,0.6218367
713,oregon state,3333,3,auburn,3120,11,0.7058145
714,oregon state,3333,3,arizona,3112,11,0.7058145
715,oregon state,3333,3,florida gulf coast,3195,12,0.8100989
716,oregon state,3333,3,south dakota state,3355,12,0.8100989
717,oregon state,3333,3,columbia,3162,12,0.74514097
718,oregon state,3333,3,vanderbilt,3435,12,0.8100989
719,oregon state,3333,3,drake,3179,12,0.74514097
720,oregon state,3333,3,portland,3339,13,0.8100989
721,oregon state,3333,3,fairfield,3193,13,0.74514097
722,oregon state,3333,3,marshall,3267,13,0.8100989
723,oregon state,3333,3,uc irvine,3414,13,0.8100989
724,oregon state,3333,3,chattanooga,3151,14,0.8100989
725,oregon state,3333,3,jackson state,3238,14,0.8100989
726,oregon state,3333,3,rice,3349,14,0.8100989
727,oregon state,3333,3,eastern washington,3186,14,0.8100989
728,oregon state,3333,3,maine,3263,15,0.8100989
729,oregon state,3333,3,california baptist,3465,15,0.74514097
730,oregon state,3333,3,kent state,3245,15,0.8100989
731,oregon state,3333,3,norfolk state,3313,15,0.8100989
732,oregon state,3333,3,sacred heart,3357,16,0.8100989
733,oregon state,3333,3,holy cross,3221,16,0.8100989
734,oregon state,3333,3,presbyterian,3342,16,0.8100989
735,oregon state,3333,3,drexel,3180,16,0.8100989
736,oregon state,3333,3,ut martin,3404,16,0.8100989
737,oregon state,3333,3,a&m-corpus christi,3394,16,0.8100989
738,virginia tech,3439,4,kansas state,3243,4,0.4722903
739,virginia tech,3439,4,indiana,3231,4,0.4722903
740,virginia tech,3439,4,gonzaga,3211,4,0.43987015
741,virginia tech,3439,4,baylor,3124,5,0.55855155
742,virginia tech,3439,4,colorado,3160,5,0.55855155
743,virginia tech,3439,4,utah,3428,5,0.55855155
744,virginia tech,3439,4,oklahoma,3328,5,0.55855155
745,virginia tech,3439,4,tennessee,3397,6,0.5657003
746,virginia tech,3439,4,nebraska,3304,6,0.5657003
747,virginia tech,3439,4,syracuse,3393,6,0.5657003
748,virginia tech,3439,4,louisville,3257,6,0.5657003
749,virginia tech,3439,4,duke,3181,7,0.5657003
750,virginia tech,3439,4,ole miss,3279,7,0.5657003
751,virginia tech,3439,4,creighton,3166,7,0.5657003
752,virginia tech,3439,4,iowa state,3235,7,0.5657003
753,virginia tech,3439,4,kansas,3242,8,0.5657003
754,virginia tech,3439,4,alabama,3104,8,0.5657003
755,virginia tech,3439,4,north carolina,3314,8,0.5657003
756,virginia tech,3439,4,west virginia,3452,8,0.5657003
757,virginia tech,3439,4,michigan,3276,9,0.5657003
758,virginia tech,3439,4,florida state,3199,9,0.5657003
759,virginia tech,3439,4,michigan state,3277,9,0.5657003
760,virginia tech,3439,4,princeton,3343,9,0.5657003
761,virginia tech,3439,4,richmond,3350,10,0.7058145
762,virginia tech,3439,4,marquette,3266,10,0.6218367
763,virginia tech,3439,4,unlv,3424,10,0.7058145
764,virginia tech,3439,4,maryland,3268,10,0.6218367
765,virginia tech,3439,4,middle tennessee,3292,11,0.7058145
766,virginia tech,3439,4,texas a&m,3401,11,0.7058145
767,virginia tech,3439,4,green bay,3453,11,0.6218367
768,virginia tech,3439,4,auburn,3120,11,0.7058145
769,virginia tech,3439,4,arizona,3112,11,0.7058145
770,virginia tech,3439,4,florida gulf coast,3195,12,0.7058145
771,virginia tech,3439,4,south dakota state,3355,12,0.7058145
772,virginia tech,3439,4,columbia,3162,12,0.6218367
773,virginia tech,3439,4,vanderbilt,3435,12,0.7058145
774,virginia tech,3439,4,drake,3179,12,0.6218367
775,virginia tech,3439,4,portland,3339,13,0.8100989
776,virginia tech,3439,4,fairfield,3193,13,0.74514097
777,virginia tech,3439,4,marshall,3267,13,0.8100989
778,virginia tech,3439,4,uc irvine,3414,13,0.8100989
779,virginia tech,3439,4,chattanooga,3151,14,0.8100989
780,virginia tech,3439,4,jackson state,3238,14,0.8100989
781,virginia tech,3439,4,rice,3349,14,0.8100989
782,virginia tech,3439,4,eastern washington,3186,14,0.8100989
783,virginia tech,3439,4,maine,3263,15,0.8100989
784,virginia tech,3439,4,california baptist,3465,15,0.74514097
785,virginia tech,3439,4,kent state,3245,15,0.8100989
786,virginia tech,3439,4,norfolk state,3313,15,0.8100989
787,virginia tech,3439,4,sacred heart,3357,16,0.8100989
788,virginia tech,3439,4,holy cross,3221,16,0.8100989
789,virginia tech,3439,4,presbyterian,3342,16,0.8100989
790,virginia tech,3439,4,drexel,3180,16,0.8100989
791,virginia tech,3439,4,ut martin,3404,16,0.8100989
792,virginia tech,3439,4,a&m-corpus christi,3394,16,0.8100989
793,kansas state,3243,4,indiana,3231,4,0.50220346
794,kansas state,3243,4,gonzaga,3211,4,0.46955702
795,kansas state,3243,4,baylor,3124,5,0.58784217
796,kansas state,3243,4,colorado,3160,5,0.58784217
797,kansas state,3243,4,utah,3428,5,0.58784217
798,kansas state,3243,4,oklahoma,3328,5,0.58784217
799,kansas state,3243,4,tennessee,3397,6,0.59486055
800,kansas state,3243,4,nebraska,3304,6,0.59486055
801,kansas state,3243,4,syracuse,3393,6,0.59486055
802,kansas state,3243,4,louisville,3257,6,0.59486055
803,kansas state,3243,4,duke,3181,7,0.59486055
804,kansas state,3243,4,ole miss,3279,7,0.59486055
805,kansas state,3243,4,creighton,3166,7,0.59486055
806,kansas state,3243,4,iowa state,3235,7,0.59486055
807,kansas state,3243,4,kansas,3242,8,0.59486055
808,kansas state,3243,4,alabama,3104,8,0.59486055
809,kansas state,3243,4,north carolina,3314,8,0.59486055
810,kansas state,3243,4,west virginia,3452,8,0.59486055
811,kansas state,3243,4,michigan,3276,9,0.59486055
812,kansas state,3243,4,florida state,3199,9,0.59486055
813,kansas state,3243,4,michigan state,3277,9,0.59486055
814,kansas state,3243,4,princeton,3343,9,0.59486055
815,kansas state,3243,4,richmond,3350,10,0.7085597
816,kansas state,3243,4,marquette,3266,10,0.6249492
817,kansas state,3243,4,unlv,3424,10,0.7085597
818,kansas state,3243,4,maryland,3268,10,0.6249492
819,kansas state,3243,4,middle tennessee,3292,11,0.7085597
820,kansas state,3243,4,texas a&m,3401,11,0.7085597
821,kansas state,3243,4,green bay,3453,11,0.6249492
822,kansas state,3243,4,auburn,3120,11,0.7085597
823,kansas state,3243,4,arizona,3112,11,0.7085597
824,kansas state,3243,4,florida gulf coast,3195,12,0.7085597
825,kansas state,3243,4,south dakota state,3355,12,0.7085597
826,kansas state,3243,4,columbia,3162,12,0.6249492
827,kansas state,3243,4,vanderbilt,3435,12,0.7085597
828,kansas state,3243,4,drake,3179,12,0.6249492
829,kansas state,3243,4,portland,3339,13,0.8100989
830,kansas state,3243,4,fairfield,3193,13,0.74514097
831,kansas state,3243,4,marshall,3267,13,0.8100989
832,kansas state,3243,4,uc irvine,3414,13,0.8100989
833,kansas state,3243,4,chattanooga,3151,14,0.8100989
834,kansas state,3243,4,jackson state,3238,14,0.8100989
835,kansas state,3243,4,rice,3349,14,0.8100989
836,kansas state,3243,4,eastern washington,3186,14,0.8100989
837,kansas state,3243,4,maine,3263,15,0.8100989
838,kansas state,3243,4,california baptist,3465,15,0.74514097
839,kansas state,3243,4,kent state,3245,15,0.8100989
840,kansas state,3243,4,norfolk state,3313,15,0.8100989
841,kansas state,3243,4,sacred heart,3357,16,0.8100989
842,kansas state,3243,4,holy cross,3221,16,0.8100989
843,kansas state,3243,4,presbyterian,3342,16,0.8100989
844,kansas state,3243,4,drexel,3180,16,0.8100989
845,kansas state,3243,4,ut martin,3404,16,0.8100989
846,kansas state,3243,4,a&m-corpus christi,3394,16,0.8100989
847,indiana,3231,4,gonzaga,3211,4,0.46955702
848,indiana,3231,4,baylor,3124,5,0.58784217
849,indiana,3231,4,colorado,3160,5,0.58784217
850,indiana,3231,4,utah,3428,5,0.58784217
851,indiana,3231,4,oklahoma,3328,5,0.58784217
852,indiana,3231,4,tennessee,3397,6,0.59486055
853,indiana,3231,4,nebraska,3304,6,0.59486055
854,indiana,3231,4,syracuse,3393,6,0.59486055
855,indiana,3231,4,louisville,3257,6,0.59486055
856,indiana,3231,4,duke,3181,7,0.59486055
857,indiana,3231,4,ole miss,3279,7,0.59486055
858,indiana,3231,4,creighton,3166,7,0.59486055
859,indiana,3231,4,iowa state,3235,7,0.59486055
860,indiana,3231,4,kansas,3242,8,0.59486055
861,indiana,3231,4,alabama,3104,8,0.59486055
862,indiana,3231,4,north carolina,3314,8,0.59486055
863,indiana,3231,4,west virginia,3452,8,0.59486055
864,indiana,3231,4,michigan,3276,9,0.59486055
865,indiana,3231,4,florida state,3199,9,0.59486055
866,indiana,3231,4,michigan state,3277,9,0.59486055
867,indiana,3231,4,princeton,3343,9,0.59486055
868,indiana,3231,4,richmond,3350,10,0.7085597
869,indiana,3231,4,marquette,3266,10,0.6249492
870,indiana,3231,4,unlv,3424,10,0.7085597
871,indiana,3231,4,maryland,3268,10,0.6249492
872,indiana,3231,4,middle tennessee,3292,11,0.7085597
873,indiana,3231,4,texas a&m,3401,11,0.7085597
874,indiana,3231,4,green bay,3453,11,0.6249492
875,indiana,3231,4,auburn,3120,11,0.7085597
876,indiana,3231,4,arizona,3112,11,0.7085597
877,indiana,3231,4,florida gulf coast,3195,12,0.7085597
878,indiana,3231,4,south dakota state,3355,12,0.7085597
879,indiana,3231,4,columbia,3162,12,0.6249492
880,indiana,3231,4,vanderbilt,3435,12,0.7085597
881,indiana,3231,4,drake,3179,12,0.6249492
882,indiana,3231,4,portland,3339,13,0.8100989
883,indiana,3231,4,fairfield,3193,13,0.74514097
884,indiana,3231,4,marshall,3267,13,0.8100989
885,indiana,3231,4,uc irvine,3414,13,0.8100989
886,indiana,3231,4,chattanooga,3151,14,0.8100989
887,indiana,3231,4,jackson state,3238,14,0.8100989
888,indiana,3231,4,rice,3349,14,0.8100989
889,indiana,3231,4,eastern washington,3186,14,0.8100989
890,indiana,3231,4,maine,3263,15,0.8100989
891,indiana,3231,4,california baptist,3465,15,0.74514097
892,indiana,3231,4,kent state,3245,15,0.8100989
893,indiana,3231,4,norfolk state,3313,15,0.8100989
894,indiana,3231,4,sacred heart,3357,16,0.8100989
895,indiana,3231,4,holy cross,3221,16,0.8100989
896,indiana,3231,4,presbyterian,3342,16,0.8100989
897,indiana,3231,4,drexel,3180,16,0.8100989
898,indiana,3231,4,ut martin,3404,16,0.8100989
899,indiana,3231,4,a&m-corpus christi,3394,16,0.8100989
900,gonzaga,3211,4,baylor,3124,5,0.6967604
901,gonzaga,3211,4,colorado,3160,5,0.6967604
902,gonzaga,3211,4,utah,3428,5,0.6967604
903,gonzaga,3211,4,oklahoma,3328,5,0.6967604
904,gonzaga,3211,4,tennessee,3397,6,0.7251335
905,gonzaga,3211,4,nebraska,3304,6,0.7251335
906,gonzaga,3211,4,syracuse,3393,6,0.7251335
907,gonzaga,3211,4,louisville,3257,6,0.7251335
908,gonzaga,3211,4,duke,3181,7,0.7251335
909,gonzaga,3211,4,ole miss,3279,7,0.7251335
910,gonzaga,3211,4,creighton,3166,7,0.7251335
911,gonzaga,3211,4,iowa state,3235,7,0.7251335
912,gonzaga,3211,4,kansas,3242,8,0.7251335
913,gonzaga,3211,4,alabama,3104,8,0.7251335
914,gonzaga,3211,4,north carolina,3314,8,0.7251335
915,gonzaga,3211,4,west virginia,3452,8,0.7251335
916,gonzaga,3211,4,michigan,3276,9,0.7251335
917,gonzaga,3211,4,florida state,3199,9,0.7251335
